"","Fold.change","Gene"
"4499",0.259192816252064,"ITPRIPL2"
"4500",0.437458625050231,"CDNF"
"4504",0.131403613525999,"UHRF2"
"4505",0.429684275243245,"GPR22"
"4510",0.234206819608103,"TRIM14"
"4511",0.16746883877672,"ACTR3C"
"4514",0.367853147366258,"CCDC61"
"4520",0.410187302625161,"MEIS2"
"4521",0.414896375738429,"ZNF100"
"4525",0.0674847078265781,"NDUFA13"
"4527",0.573709442345686,"VPS11"
"4530",0.2648265618154,"DIP2C"
"4531",0.0972629468220099,"RNF115"
"4532",0.189076639901074,"KIAA1841"
"4534",0.573576430062003,"BEX2"
"4535",0.379064468707615,"CTSB"
"4538",0.227275878931914,"GPR68"
"4542",0.275211373747732,"OCM"
"4544",0.421010154849045,"AL589739.1"
"4548",0.228751937636726,"ICOSLG"
"4551",0.57862740550501,"AHSA1"
"4552",0.16506687330336,"C21orf33"
"4553",0.172732891542483,"ZNF180"
"4554",0.0161149196900805,"GALNT11"
"4555",0.0217749062783898,"MRPS27"
"4556",0.123147520647708,"MARCH9"
"4559",0.558997117032816,"AC016722.2"
"4560",0.00489052200518358,"ISCA1"
"4561",0.0276058149142617,"RNPEP"
"4562",0.526301324611731,"TMEM128"
"4566",0.270554619056048,"LRRC16A"
"4568",0.492470552887348,"C6orf100"
"4569",0.349480795352172,"PRKCA"
"4572",0.539130324640221,"KATNAL2"
"4574",0.230543734262049,"POLR2A"
"4577",0.146732574241597,"EIF1"
"4579",0.305471438894212,"NR1I2"
"4582",0.414113506476728,"SLC24A1"
"4583",0.584359578362358,"GEMIN7"
"4586",0.554450960792167,"PNKP"
"4587",0.581846588783284,"IDUA"
"4588",0.0542983427838686,"FAM186A"
"4589",0.344295365839556,"DUSP19"
"4590",0.114294575961328,"MAPK8IP1"
"4591",0.546142241875298,"KIAA1731"
"4593",0.230457520893948,"UCN"
"4594",0.231757126041318,"FAM172A"
"4601",0.479100975765153,"EP400NL"
"4602",0.117049366185308,"CAPZB"
"4603",0.251699951570119,"NADSYN1"
"4604",0.400743203353307,"ETAA1"
"4607",0.0527668369338059,"HSBP1"
"4609",0.298087402418348,"ZNF24"
"4611",0.0152636527015844,"SS18L2"
"4612",0.078493411159716,"KIN"
"4616",0.164406934286819,"CARD10"
"4617",0.465752537984413,"TEAD1"
"4618",0.557922047128962,"SCAMP2"
"4620",0.362810211498495,"NUDT6"
"4621",0.318169367108498,"NCK2"
"4624",0.0329965093982416,"CCDC50"
"4626",0.0898586480076506,"CREB3"
"4627",0.156075745879527,"ZCCHC14"
"4628",0.0985579346775918,"NRP2"
"4630",0.226803715672874,"DCAF8"
"4632",0.309884941767631,"SPDYE3"
"4634",0.147228495465817,"ABHD14A-ACY1"
"4635",0.129542460035962,"WDR61"
"4637",0.141563040385483,"RRAS2"
"4639",0.357134142876003,"RAD23A"
"4640",0.339278812989475,"TUBB6"
"4641",0.235637522624481,"BBS10"
"4642",0.198040753542907,"ESR2"
"4648",0.567666745079892,"DUSP16"
"4649",0.220479703718709,"DDRGK1"
"4651",0.357448158144178,"HNRNPM"
"4654",0.335777488092853,"TXNDC5"
"4657",0.545055139817038,"RAB19"
"4658",0.0445299480044916,"MAD1L1"
"4663",0.342252359595806,"TSPAN14"
"4664",0.114181979454151,"TRPM6"
"4666",0.126915107841651,"BTBD6"
"4667",0.00296226581202852,"PTRHD1"
"4669",0.28662258658189,"ITSN1"
"4674",0.394172609917312,"DCAF16"
"4675",0.0564986714797993,"CKLF-CMTM1"
"4677",0.339069869101069,"RAB3GAP2"
"4679",0.255595425278087,"UNKL"
"4680",0.401190610073026,"ZNF292"
"4684",0.055094569106119,"RIPPLY1"
"4685",0.0215697635283689,"BRWD1"
"4686",0.154736540612676,"SNX5"
"4687",0.36662545322295,"FUT1"
"4690",0.335815021666503,"DPY19L3"
"4699",0.283802545001597,"KIAA0895L"
"4700",0.553938668273696,"BRAT1"
"4701",0.174718936792392,"ARFGEF2"
"4703",0.477196655805426,"ZFP57"
"4704",0.24567868798053,"PPT2-EGFL8"
"4706",0.469084032360663,"SLC35B4"
"4707",0.232439180137478,"LAMP2"
"4711",0.38144271057581,"FBXL20"
"4712",0.311429594128434,"GLT1D1"
"4713",0.423575647723862,"PPP2R5D"
"4714",0.0146167571382216,"GEMIN5"
"4715",0.0496227582255546,"SMPD2"
"4716",0.0177610764792782,"TRIM6"
"4721",0.390766902486329,"PFKL"
"4725",0.580772981359359,"FAM110B"
"4727",0.252042563735383,"LCMT1"
"4728",0.196025822467009,"RPL26"
"4736",0.185219841118312,"NEU3"
"4737",0.450100137291797,"SIPA1"
"4739",0.468352831558708,"SPG20OS"
"4740",0.214725036644003,"HSPA2"
"4742",0.129181231240887,"DIP2A"
"4743",0.0807866186965089,"JMY"
"4746",0.159758660162684,"ME2"
"4751",0.00221369347045375,"YIPF1"
"4752",0.0373925205578516,"ARPC2"
"4755",0.545949901331904,"MTCP1"
"4756",0.417885238072325,"ALPK1"
"4757",0.125276175453839,"SF1"
"4758",0.0417843007435099,"LUM"
"4760",0.0978186353196362,"PLCXD1"
"4761",0.370431315655271,"TYMP"
"4764",0.563816723880597,"SLC17A9"
"4765",0.129115953112702,"BAD"
"4766",0.313192412369212,"ZFYVE1"
"4767",0.481308296755962,"BMP1"
"4774",0.433074173130574,"LRRC8B"
"4775",0.174982734368019,"ARMCX6"
"4776",0.208679029238004,"KMT2D"
"4777",0.260798287618288,"TAF1C"
"4778",0.230557375624516,"TMEM60"
"4779",0.0545630610975003,"SMIM19"
"4781",0.53451701606026,"HSP90AA1"
"4782",0.0745340883019914,"BBX"
"4783",0.151415668627736,"DCTN2"
"4784",0.424860106082868,"C6ORF50"
"4785",0.391774980206947,"ZNF350"
"4786",0.0345789471567706,"LMAN2"
"4788",0.455418654048585,"SPDYE1"
"4793",0.511840124311199,"RTN2"
"4800",0.189081732680362,"OMA1"
"4801",0.234567768219488,"MIOS"
"4802",0.459905445832936,"SLX1B"
"4808",0.300781542721626,"PHKB"
"4812",0.425289211282307,"COX20"
"4813",0.578178296918486,"NUDT9"
"4814",0.314287625601088,"ERBB2IP"
"4816",0.282496764405284,"RPL14"
"4825",0.362285122196695,"POLR2C"
"4826",0.400630683216699,"CAB39"
"4828",0.162879114071889,"C2orf88"
"4829",0.444537387752607,"MKNK1"
"4830",0.480215653001848,"DPM1"
"4831",0.0455237812585949,"MRPS18B"
"4833",0.519874314960686,"KIF27"
"4837",0.409995285406424,"SAR1A"
"4839",0.429717911868543,"SPTBN4"
"4840",0.117538640692266,"NANOG"
"4842",0.166503274208161,"DCAF11"
"4846",0.531266865207185,"DUS3L"
"4848",0.215762068244644,"COPB1"
"4849",0.429488905065068,"ZBTB5"
"4851",0.444755195494437,"HOOK2"
"4852",0.0610769063988705,"LOXL3"
"4854",0.0776357483344015,"NUDC"
"4858",0.53136113580619,"RAI1"
"4860",0.342457193100689,"ENTHD2"
"4861",0.42800902142814,"PKD1L1"
"4864",0.198154454315036,"RNF220"
"4869",0.0229686000277827,"CCDC130"
"4871",0.176226377969879,"ERCC4"
"4872",0.0136296440748502,"ACP2"
"4873",0.47271905637284,"MRPL40"
"4875",0.410424370420397,"FAM104A"
"4882",0.015775012837441,"UNC50"
"4883",0.0129410648360544,"THOC7"
"4885",0.158603492814713,"ATN1"
"4888",0.526137439500477,"TMEM37"
"4889",0.158491824995924,"CDRT15"
"4890",0.0555063464097767,"AP3B1"
"4894",0.483223261841822,"SURF2"
"4895",0.489426789377766,"TGS1"
"4898",0.193851305223744,"MYO1D"
"4899",0.150492879375483,"PHF21A"
"4900",0.27105742769681,"SSBP4"
"4904",0.0401879108291165,"ZNF678"
"4906",0.332118425011554,"ARFGAP1"
"4908",0.00615194182536616,"SPTY2D1"
"4909",0.0365210849204498,"KCNF1"
"4910",0.472022095936323,"UBA5"
"4916",0.0162368157098065,"EXOC1"
"4917",0.283398623207075,"PNPO"
"4920",0.522585183133559,"GLRX5"
"4921",0.411366814890812,"EBAG9"
"4922",0.275191597130375,"LY75"
"4923",0.520797368645934,"CCDC149"
"4924",0.534868372584397,"RP11-1212A22.4"
"4925",0.287639878759723,"VGLL4"
"4927",0.0559149813835398,"ANKRD31"
"4930",0.0905747089543727,"MRPL41"
"4932",0.373520557894714,"YIPF2"
"4934",0.421760757449752,"C17orf70"
"4935",0.0797162447581296,"GJD4"
"4936",0.499572305326346,"CENPV"
"4937",0.0394785895841059,"KAZALD1"
"4939",0.226185636724191,"NFATC4"
"4940",0.419104654696754,"ICA1L"
"4943",0.462603871161942,"AUP1"
"4945",0.0522079243188873,"BAG6"
"4946",0.144255575565434,"CACNA1G"
"4947",0.343017517135841,"ARFGEF1"
"4950",0.58296015881635,"NTNG2"
"4953",0.279375781473029,"KCNK13"
"4955",0.434022014690663,"LL22NC03-75H12.2"
"4956",0.0471138129359741,"PCNXL4"
"4957",0.444216695624104,"TRDMT1"
"4958",0.113804644176032,"TET2"
"4960",0.469538545215448,"CAP2"
"4965",0.52923014442576,"EXO5"
"4966",0.155127166391668,"TSHZ3"
"4967",0.326641069821138,"ZBTB44"
"4968",0.334297486146383,"PKD1"
"4971",0.353637017140986,"MRPS15"
"4978",0.119171750700746,"ERP29"
"4979",0.094035436761553,"FBXL14"
"4981",0.0427772893691332,"TGFBRAP1"
"4985",0.202404350140689,"OGFOD2"
"4987",0.365823767999407,"RAB4A"
"4988",0.244063562426188,"IFT46"
"4992",0.151043060305611,"PHPT1"
"4994",0.323461570502313,"HYPK"
"4995",0.0458713291801267,"UBE3D"
"4997",0.103619226367208,"RGS10"
"4999",0.139609603083906,"PQBP1"
"5001",0.196891683181148,"KLHDC8B"
"5002",0.104428983230589,"PACS1"
"5003",0.244585845841181,"TCEAL8"
"5005",0.53855918366507,"LIPC"
"5008",0.235751320823148,"GPC4"
"5012",0.155635281759556,"BPGM"
"5014",0.388061119637433,"FAM133B"
"5015",0.136372290712202,"MIR3654"
"5017",0.522048500015001,"CCDC163P"
"5018",0.0903233271872761,"INO80C"
"5019",0.544208026994999,"S100A10"
"5020",0.348087957747743,"STK32B"
"5021",0.518525351089027,"PSMA1"
"5024",0.200887954829019,"MFSD1"
"5025",0.385734171901344,"TXNL4B"
"5027",0.0676462075479005,"YLPM1"
"5031",0.410816494851334,"VEGFB"
"5035",0.172892052105007,"UBC"
"5037",0.468863657444413,"RP11-195B21.3"
"5038",0.579666508832867,"C11orf65"
"5040",0.212710197952581,"LYSMD4"
"5041",0.000219577146315153,"B3GAT2"
"5042",0.342955578904967,"ERCC3"
"5050",0.0715363751822444,"LDOC1L"
"5051",0.149737201073322,"FBXO18"
"5053",0.180749976680845,"NDUFV3"
"5055",0.40577529431962,"ZNF808"
"5056",0.047444014681254,"DISC1"
"5058",0.23153585951219,"CAMK4"
"5060",0.460490065421251,"RP11-12J10.3"
"5061",0.466457122091313,"CALR"
"5065",0.366986770876753,"COX8A"
"5067",0.381024079416363,"GCH1"
"5068",0.0259689570586383,"CLCN5"
"5071",0.146579808610348,"CRYBA4"
"5072",0.507647851607754,"CLEC16A"
"5073",0.111165033830376,"C1QTNF1"
"5075",0.10180676965169,"MDN1"
"5079",0.0128603562314993,"ATF2"
"5080",0.454240584349439,"SYPL1"
"5086",0.315803156641647,"AC006946.15"
"5088",0.268678227621186,"FIZ1"
"5093",0.0381592726513063,"ZNF699"
"5095",0.0868800988176499,"ZMPSTE24"
"5096",0.522880505433077,"MAB21L1"
"5097",0.0692624052157118,"ZNF431"
"5099",0.460872209810772,"KLF16"
"5104",0.578716657271549,"ATAD2B"
"5105",0.418405392270147,"NEK6"
"5107",0.0461631054198888,"ZNF646"
"5108",0.353149970619642,"APBA1"
"5109",0.305173608867586,"CCDC53"
"5110",0.0922300126754472,"AC011530.4"
"5111",0.363474972210164,"ZSCAN20"
"5112",0.0207264977929302,"GRK4"
"5113",0.158658938986775,"GPR75-ASB3"
"5115",0.323970219024524,"ZNF91"
"5117",0.0372267634425469,"NUS1"
"5119",0.511414945540914,"CPXM2"
"5122",0.0766485586584498,"SOCS6"
"5126",0.112911660883967,"MON2"
"5129",0.400012176943008,"RP13-996F3.5"
"5130",0.443550709474862,"AL358813.2"
"5131",0.0536265970093561,"CLMP"
"5133",0.21861004650787,"COMT"
"5135",0.146811786717573,"LIME1"
"5136",0.0198631438717509,"RCL1"
"5141",0.402462302545633,"KIAA1586"
"5142",0.495798963406648,"ABAT"
"5143",0.193614559215478,"PSMB6"
"5144",0.252170482741294,"CIC"
"5145",0.0795230082328811,"IFITM10"
"5148",0.330353253815463,"MED19"
"5149",0.0511885639706158,"ANKRD65"
"5150",0.191818870966934,"ABCB11"
"5153",0.312162978014469,"SH2D7"
"5154",0.188724326886495,"CAPN10"
"5155",0.389299388190874,"AP001055.1"
"5159",0.576220697490703,"ROCK1"
"5160",0.582157297167811,"TIMM44"
"5163",0.56312137036883,"RNASE2"
"5164",0.496201638010205,"ATP6AP1L"
"5165",0.0043248535141025,"TAF13"
"5166",0.271507718627601,"C14orf164"
"5167",0.153840916223338,"FREM2"
"5168",0.579455125917146,"XRCC6"
"5169",0.529487340031855,"HMGN1"
"5172",0.180467214161846,"WRAP53"
"5173",0.311253277107168,"PPID"
"5174",0.118507661860455,"SLC15A4"
"5175",0.409966258946064,"PPIE"
"5176",0.204406684342255,"TEN1"
"5182",0.538143973087912,"PGM3"
"5183",0.30578451241224,"KCNE3"
"5185",0.0903346525509097,"TCEA2"
"5186",0.305365335720817,"ZNF324B"
"5189",0.541288902800423,"SDHC"
"5190",0.224268762491572,"CCNT1"
"5191",0.0696776428270267,"DDX20"
"5194",0.0243747395354141,"PSMG2"
"5195",0.367695162109706,"SAMD12"
"5196",0.328106038379516,"CCDC59"
"5199",0.246242396624286,"XPO7"
"5200",0.0589800007916939,"USP36"
"5205",0.0439818604592732,"CRHR2"
"5207",0.0906991020708485,"LRRC40"
"5211",0.570571999900235,"CSNK1E"
"5218",0.133309370878868,"TRAPPC4"
"5219",0.35814327308574,"PPM1E"
"5220",0.0361982276250359,"ESYT2"
"5221",0.318950132690993,"TMEM39B"
"5222",0.0537822725998041,"IFI27L2"
"5223",0.0701191855741796,"TAS2R13"
"5224",0.292996295562631,"RRAGD"
"5225",0.280992972041657,"MED17"
"5228",0.269452984426943,"MTF2"
"5232",0.0429636462131864,"TAF1"
"5233",0.0286917137968672,"TFPT"
"5234",0.178278801300143,"SEC24D"
"5237",0.0444578593961662,"SPG21"
"5238",0.220011665251235,"SHD"
"5239",0.555701464763137,"AGRN"
"5240",0.103496093035663,"HAUS2"
"5241",0.41420529926023,"OCLM"
"5243",0.146457116841288,"TBCC"
"5245",0.398943891434191,"PEX10"
"5247",0.344388110155499,"RFXANK"
"5250",0.153125378491827,"CDPF1"
"5251",0.156644161107393,"AGGF1"
"5253",0.0614217873330372,"LRRC39"
"5256",0.474529962642883,"ZER1"
"5258",0.333997515688125,"SIX5"
"5259",0.0987937418153297,"YIPF3"
"5263",0.226345116871608,"BCAR1"
"5264",0.436641001877705,"PDHX"
"5265",0.394737624394688,"FAM127B"
"5270",0.503473444878546,"MERTK"
"5273",0.271554232746384,"PHF8"
"5274",0.244233796705991,"IGHMBP2"
"5275",0.0140703143372995,"RUNX3"
"5276",0.410947141826201,"SLC25A26"
"5278",0.485188373064204,"ERBB3"
"5279",0.0554807717045431,"ZNF324"
"5284",0.399702853171254,"RBM7"
"5285",0.290750352285777,"RLTPR"
"5286",0.583307413387536,"C9orf156"
"5288",0.583969416976668,"FASTK"
"5292",0.288604218552626,"SPSB1"
"5296",0.344055122490017,"KCNAB3"
"5299",0.0860391954399518,"GPR75"
"5300",0.276949298398344,"SUGP2"
"5301",0.360803751282734,"MRPS28"
"5302",0.219562922880773,"ACVR2A"
"5309",0.133673819020363,"PHAX"
"5310",0.284379613102439,"UHMK1"
"5313",0.311262192706696,"SPATA21"
"5315",0.319880266238504,"C9orf50"
"5318",0.15932293303166,"HIAT1"
"5328",0.385792169610133,"LAMC1"
"5336",0.192798779611318,"RALA"
"5337",0.289592849903693,"MLX"
"5338",0.266612403092427,"ACTG1"
"5342",0.121958887654779,"ASXL1"
"5345",0.495276614856278,"LEFTY1"
"5346",0.144764761396049,"SPDEF"
"5348",0.223271509485718,"TWSG1"
"5349",0.34720373997897,"AC093157.1"
"5359",0.483652372203448,"MTHFS"
"5362",0.108879235312549,"ZNF860"
"5369",0.0975471997741737,"IBA57-AS1"
"5372",0.0990505696743522,"HDHD1"
"5377",0.324871875124084,"ASB16"
"5378",0.0554797941867164,"OR7D2"
"5379",0.423854050523577,"RPRD1B"
"5381",0.0509223129388641,"RAB3GAP1"
"5382",0.584872995181475,"GAS2"
"5387",0.474456734854944,"SLC9B2"
"5388",0.0375610163520861,"TM9SF1"
"5390",0.420037702859769,"IER3"
"5392",0.316268905954203,"CALM1"
"5394",0.336847062535796,"TMEM91"
"5398",0.345593499370223,"VEGFA"
"5399",0.380515684612791,"ADRA2C"
"5400",0.213298899605141,"PEX11A"
"5404",0.356806058134715,"C16orf62"
"5405",0.416489378473504,"PRPF31"
"5406",0.248698537421955,"STAG1"
"5408",0.0739750207337195,"ZNF451"
"5410",0.289639478446139,"SNUPN"
"5411",0.112987612219023,"RNF214"
"5412",0.121931791866279,"ERMARD"
"5413",0.306618277507534,"DHX40"
"5418",0.0344416689182285,"BGN"
"5419",0.521361603397276,"S100A13"
"5421",0.0138751502395991,"SHPK"
"5423",0.564055471288337,"ZCCHC12"
"5425",0.0804943954443873,"MDGA1"
"5426",0.128459165945774,"ZNF710"
"5427",0.404002838013421,"RPS4Y1"
"5428",0.0337094797692004,"GPBP1L1"
"5431",0.0784005195717583,"C6orf57"
"5432",0.170647627199999,"ATG3"
"5433",0.444560940081683,"ACTR6"
"5438",0.0689444584452783,"PFN1"
"5439",0.436542503870629,"KIAA0556"
"5450",0.0863122226435475,"MFHAS1"
"5451",0.150641040671793,"FAF2"
"5452",0.0713943984085041,"CTBP2"
"5455",0.0676489560333255,"ZBTB48"
"5456",0.246299527515776,"WDR44"
"5457",0.247443709020834,"AP3D1"
"5458",0.513412366552751,"PLEKHG1"
"5461",0.0351849776034694,"EFR3A"
"5464",0.538059720898374,"RAB5A"
"5468",0.431154716860464,"ZNF606"
"5479",0.478384003926488,"ZNF526"
"5480",0.505515779563405,"HEATR6"
"5481",0.569899903354065,"NCL"
"5484",0.107502623955905,"AGO1"
"5486",0.198343117259338,"ZNF823"
"5489",0.248428129350867,"SCCPDH"
"5493",0.108419643296955,"SF3B1"
"5496",0.531173197654374,"MAPKBP1"
"5497",0.161177304682877,"POGZ"
"5501",0.157795316273726,"RPL19"
"5502",0.423602947499772,"NSG2"
"5503",0.546544722388433,"PTGS1"
"5506",0.0902017602700944,"RP4-583P15.14"
"5508",0.0817513905228395,"ARID1B"
"5509",0.100498910263338,"SCD"
"5512",0.403046067859764,"ZFP62"
"5513",0.0618613539257198,"FBXW10"
"5520",0.0790989287986736,"PCSK4"
"5521",0.478665569627662,"LSM14A"
"5523",0.405571666785361,"CHD1L"
"5525",0.198025074330397,"RPL7A"
"5526",0.021300190903089,"DDA1"
"5530",0.00507084731515306,"ELOVL5"
"5531",0.163178757848396,"UBE2V1"
"5532",0.376568530934593,"APPL1"
"5537",0.311891342893107,"ARMC5"
"5539",0.416557711731103,"ELP2"
"5540",0.270911032991775,"GCNT1"
"5543",0.0821429658104416,"CUL5"
"5544",0.141130394669375,"TACR1"
"5546",0.535780020965001,"TMEM5"
"5549",0.393199694971818,"GNAI3"
"5550",0.031483184170531,"COX4I1"
"5551",0.151454667860451,"CDKN2D"
"5562",0.24903234901717,"RPS10"
"5563",0.210460118477112,"KLHL28"
"5565",0.5812751539176,"TIAM1"
"5567",0.562125137834023,"SETD3"
"5576",0.337388919994743,"ANXA2R"
"5578",0.507524554309024,"C18orf25"
"5580",0.1076940304782,"TRIP12"
"5581",0.182648219073039,"ADAM15"
"5583",0.00791486375177719,"MAP4K5"
"5585",0.408500824985881,"CDC42EP5"
"5586",0.412166763458355,"COPS2"
"5588",0.395117850239933,"HEXA"
"5597",0.52546618787232,"C9orf3"
"5599",0.266923089451936,"POLM"
"5600",0.526974324301187,"B3GALT4"
"5602",0.321402198662056,"PSD"
"5603",0.416829673367004,"ARHGEF9"
"5604",0.348792778919484,"CPZ"
"5609",0.122609630283788,"SETD1B"
"5610",0.272792447820608,"TMEM169"
"5611",0.455671308703844,"WRB"
"5613",0.242622526123699,"MMAA"
"5614",0.27029100363122,"ADAMTSL1"
"5615",0.00274067917388354,"KIAA0753"
"5617",0.50019911852427,"RABEPK"
"5620",0.367627801406148,"ZNHIT6"
"5625",0.0545586958852766,"GIGYF2"
"5626",0.528200872626273,"ZNF543"
"5627",0.379481588835258,"ZSWIM8"
"5628",0.0814369678318769,"NBPF24"
"5629",0.242201084672032,"HSD11B1L"
"5633",0.250265287544639,"ATG4B"
"5636",0.379963625788838,"PSMF1"
"5638",0.125003835971052,"PPIL3"
"5643",0.452313408623342,"RDH13"
"5644",0.562123126007501,"TMEM156"
"5645",0.361177857208309,"SLC22A17"
"5646",0.27524290713384,"COG2"
"5648",0.00448564246748973,"SCARB1"
"5651",0.565557237548101,"MROH7"
"5653",0.225465400866661,"APBA3"
"5655",0.55756567486635,"STRA13"
"5657",0.0420370751668404,"IPO8"
"5658",0.202084777617234,"SSH2"
"5659",0.096030617595293,"ZNF827"
"5660",0.193461505369486,"ACOT13"
"5661",0.0676641719105433,"NBAS"
"5662",0.0570404370584168,"UIMC1"
"5664",0.269451699819909,"COA5"
"5666",0.014950512493261,"MED29"
"5668",0.137366193602038,"VKORC1L1"
"5670",0.443707973403043,"RP11-1055B8.7"
"5671",0.146614077732544,"DPY19L2"
"5678",0.171585127297764,"ANO8"
"5679",0.477624297704065,"PCGF1"
"5680",0.139318795518854,"STAT2"
"5681",0.135063174697128,"MOSPD1"
"5683",0.420135772002983,"FOXN3"
"5685",0.217120188134225,"USP30"
"5686",0.355865047314874,"DTWD2"
"5689",0.0512503313766146,"FBXW7"
"5694",0.322169037833522,"CPT1A"
"5697",0.12510078030351,"FAM215A"
"5701",0.266374298072293,"ARHGAP4"
"5704",0.29941902213627,"PLEKHM1"
"5706",0.257987595547422,"LSM11"
"5708",0.390575627993761,"SNIP1"
"5709",0.563036339721077,"ZNF20"
"5710",0.169693713051349,"GALNT4"
"5713",0.0889142616005909,"ZNF554"
"5714",0.148890055811357,"PQLC2"
"5715",0.360101795192133,"RNF138"
"5716",0.379516692349174,"ARPC1B"
"5718",0.170921889622363,"LINC00346"
"5719",0.101743885269439,"BCDIN3D"
"5723",0.371697688973564,"KIAA2022"
"5724",0.544844561614049,"CHIC1"
"5726",0.429005037322789,"FAM3D"
"5727",0.304522638118536,"PBX3"
"5729",0.165994077813282,"THYN1"
"5732",0.107627741107565,"RPL29"
"5739",0.089110756118723,"C1orf134"
"5740",0.548632734409866,"PIGZ"
"5744",0.480175021178416,"AC138969.4"
"5748",0.393392669053734,"NUP188"
"5749",0.331989310742763,"TPR"
"5752",0.147496575910155,"EID2B"
"5753",0.215989502877144,"C19orf82"
"5756",0.196227364909264,"KIAA2013"
"5758",0.545563491395965,"SYTL4"
"5759",0.249458381019464,"TRNT1"
"5761",0.0356995418299526,"IFT20"
"5763",0.193076559591555,"RBM15"
"5766",0.154968218416052,"SPATA24"
"5768",0.569051675775091,"KLHL7"
"5771",0.16583430323304,"IQCE"
"5772",0.401037025545014,"ETFA"
"5773",0.139349778248871,"CHMP1A"
"5777",0.0653168914955442,"RNMTL1"
"5779",0.549606596868358,"CEBPA"
"5781",0.401656028928834,"COL21A1"
"5783",0.437754888257581,"INTS4"
"5784",0.408899172411214,"ATP6V0A4"
"5786",0.314264949914971,"L3MBTL4"
"5788",0.183332566828691,"GOLPH3L"
"5790",0.270652203846319,"PTPN14"
"5791",0.116879422903286,"JAK3"
"5795",0.120503814503211,"ZNF570"
"5796",0.467456330506462,"PTMA"
"5797",0.460393843267779,"TRPT1"
"5798",0.367335437700357,"ADCK2"
"5799",0.52112258143803,"TRMT112"
"5800",0.232074423985573,"NT5C"
"5801",0.124015651148178,"C8orf37"
"5802",0.144645289690307,"CLYBL"
"5803",0.351540389894995,"C5orf42"
"5804",0.379340365986927,"ADPRM"
"5805",0.505220773761565,"WDR81"
"5807",0.378524588249597,"PLIN1"
"5811",0.177930288379446,"CDC42BPB"
"5813",0.412512415493167,"ARIH2OS"
"5814",0.132904658903083,"ILVBL"
"5816",0.0102290703331001,"RPS29"
"5818",0.500628395654491,"NIPA1"
"5821",0.392744639547396,"GABRD"
"5823",0.183764075241404,"DDX23"
"5825",0.281983201229679,"AEBP1"
"5826",0.1646634275004,"ZNF414"
"5827",0.0306650002154312,"C15orf59"
"5831",0.219087546501331,"ARHGAP19"
"5833",0.537538385299848,"HES4"
"5836",0.144676053044538,"CAMK1D"
"5837",0.467519869666301,"RNF149"
"5838",0.39826455477067,"TTC32"
"5841",0.206641863155584,"OSTF1"
"5843",0.424732721261416,"S100A12"
"5845",0.488174216926998,"CXCR4"
"5849",0.441730699202593,"ANKRD36C"
"5850",0.309077031516763,"SLC31A1"
"5853",0.167022888048254,"ZNF490"
"5856",0.0944769219383055,"INPP1"
"5860",0.123636801951869,"ZNF776"
"5861",0.28030285626515,"DUSP2"
"5868",0.478806159033202,"NLGN4X"
"5873",0.0607584626059605,"M6PR"
"5874",0.00786676885979398,"ANO4"
"5876",0.235363993087256,"BBS7"
"5880",0.100082994593307,"CSMD1"
"5882",0.0539577021105817,"NFX1"
"5883",0.0653653253574102,"TMEM70"
"5884",0.376963362120904,"METTL14"
"5887",0.12873383283798,"SMURF1"
"5888",0.0262218431242438,"HECTD1"
"5891",0.376120023780052,"OTUB1"
"5895",0.330326206082491,"MLLT1"
"5896",0.324751357880357,"NUDT22"
"5897",0.376244304804787,"PTCH1"
"5898",0.453891271616497,"STAG3"
"5900",0.389270755901821,"PLEKHA2"
"5901",0.153737440014543,"TRAFD1"
"5902",0.524364488455561,"EIF3D"
"5903",0.169326476387035,"C5orf15"
"5905",0.136207469655562,"GABRR2"
"5906",0.130855994974889,"TP53RK"
"5909",0.206824391769317,"TMCO6"
"5910",0.0796914290565365,"CHD8"
"5912",0.443626125868801,"BEND4"
"5913",0.288861260620889,"CCDC124"
"5914",0.366697446251603,"LARS"
"5915",0.0133582372100598,"EDF1"
"5919",0.385894916285816,"RFT1"
"5921",0.273683387971259,"AHSA2"
"5922",0.315023508694633,"SMARCAD1"
"5925",0.218717720100395,"TMEM97"
"5926",0.1098359014829,"S100B"
"5927",0.141547238546519,"POLR3H"
"5928",0.0220609707937296,"FBXO6"
"5930",0.305980789282579,"ERAP1"
"5932",0.179640035134173,"LINC00999"
"5935",0.476068909925504,"VARS2"
"5936",0.142410336762329,"COG8"
"5938",0.186168929504703,"METTL7B"
"5944",0.149508666814512,"ACAD10"
"5945",0.562601418019904,"TBPL1"
"5946",0.0773812797883657,"L3MBTL2"
"5949",0.150522485160294,"BSPRY"
"5951",0.272309280108243,"CENPBD1"
"5952",0.497836218259357,"FAM122B"
"5959",0.450671084120895,"PLEKHO1"
"5960",0.264974140849886,"TECPR2"
"5961",0.465058182620912,"CCDC120"
"5962",0.467424783787936,"SERPINE3"
"5963",0.110468234390112,"ASH1L"
"5964",0.180903871348118,"THOC2"
"5970",0.570450304887368,"VWA5B1"
"5973",0.121874716037893,"PCBD2"
"5975",0.22335173754964,"DKFZP761J1410"
"5976",0.188328481551245,"RNF10"
"5978",0.487769558440287,"AC004017.1"
"5979",0.0949331079906521,"ZNF317"
"5981",0.483806825372311,"HECTD2"
"5983",0.268860784648661,"OGT"
"5984",0.0174323307741844,"CLIP1"
"5988",0.255902271130401,"ZNF501"
"5989",0.149481612783486,"C11orf68"
