"","FC","rawPvalue"
"SHCBP1",-2.55940623232395,8.27893173553169e-10
"HDAC9",0.568470074409635,0.00122552995136033
"NCF4",1.60583198335362,1.86426897753156e-16
"ZNF585A",0.0468908183579302,0.344137717151517
"MFSD8",0.210994939561707,0.00555954665791013
"CD79A",0.0769324317933204,0.575554358812896
"LAS1L",-0.455476580463426,5.15071487143338e-07
"HTRA3",-0.809649952069742,0.00793903490077335
"RFX2",1.63661848222976,2.28054594243154e-08
"PLA2G4E",-1.4779657317107,0.36419097717255
"TSR3",-0.197942450576807,0.000940628438880071
"C1orf27",-0.205029917812379,0.0293719913231737
"PLP1",-3.08106002419892,0.0456906118088162
"CSRNP3",-0.359510242472674,0.877252993715815
"DYNLRB2",2.66251429236954,3.00780207497248e-08
"SFT2D1",0.287543710618451,2.78545358567805e-05
"BCL9L",0.0635984797756191,0.297152044929802
"MAU2",0.0621057867433112,0.386812905217117
"KIR3DL1",3.36938416871128,8.27893173553169e-10
"NF1",-0.431944322763131,0.000140174172734138
"TATDN3",0.0974727657027428,0.173501531047142
"AGAP1",-0.286996737482238,0.04782477443495
"CD38",0.697483942406627,0.000209845686767642
"RAB25",-0.574519456647989,9.41612442404426e-06
"KIAA0355",1.06862932478551,1.91159125204363e-12
"DEDD",-0.229271052045563,0.00103031667689717
"ENAM",2.66935631507113,1.70167267842379e-13
"ZNF563",0.409915956686887,5.9688771580188e-06
"RBM3",0.557494606425379,6.38722919985023e-09
"DSCAM",-0.372650672681023,0.16891069110191
"CALB2",0.133828936843095,0.220211322606633
"SACM1L",1.1824475544761,4.61530567727698e-21
"RINL",-0.0463093390559521,0.28380584542064
"SLA2",1.08093112424133,7.1628781829223e-08
"VENTX",0.906588282115418,1.43221425271625e-07
"ZEB2",1.97643894370098,6.91213990860769e-24
"HSD17B6",3.90414489060304,7.79049220721842e-10
"SLC37A4",-0.435897054270509,9.25690161269669e-05
"TSPAN8",1.2814707279133,4.92124311953285e-07
"PRSS12",-0.3133635623259,0.481003584668263
"PET112",-0.0949334134655127,0.944487312730412
"QRICH1",0.312428158973532,5.59633202674222e-06
"LCMT2",-0.220963046563088,0.0431717457199957
"TNIK",1.08123201230085,1.59077751653335e-07
"ITFG1",0.167115581201898,0.0153072091615327
"ANAPC2",0.155545297559353,0.00472759424502225
"RTF1",-0.108310371036325,0.068398790512815
"CSF3R",2.50332801914003,5.44427079347847e-21
"KCTD9",0.239423223886964,0.00511896143343789
"CFDP1",0.137884747369823,0.0748990950332127
"CAPSL",2.90726125269641,6.01468343739179e-07
"MSH6",-1.51012516416568,8.27893173553169e-10
"IGLL5",-1.18586627888993,0.0547313978318664
"ADAM17",-0.419603680818776,0.00069946651759627
"FKBP4",-1.89452346696348,7.79049220721842e-10
"RERG",1.1994836239816,9.87722049556774e-07
"PRDM6",1.45553621109946,1.3004922483343e-11
"DSC3",-6.10044494060148,9.34704858522067e-10
"PTGFR",1.59018087142878,8.8972548991803e-08
"CTB-134H23.2",-0.281074833795497,0.444387696392571
"C18orf56",-2.93180718681068,1.51319260934015e-09
"TUSC2",0.71537659776491,1.21208988945753e-21
"PLAC9",3.37829961178171,7.79049220721842e-10
"TRIM47",-0.318783752684352,0.0739983671642014
"ATOH8",3.97226520579063,6.95736405252289e-20
"PRPF6",-0.122352095961672,0.369316224647648
"SLC7A6OS",0.0250041268392058,0.694329491086248
"PLAT",-1.07844158895968,0.0108197966486061
"CES4A",0.808239002878479,3.04310554734517e-05
"C19orf71",0.411682169189255,0.00324818700488073
"CALN1",-2.76094780862118,0.795142635665481
"CORO6",-0.931166929092996,0.00840517847697293
"ATP8B1",-0.804400946750677,8.20305253502367e-06
"ATP5EP2",-0.0408283135619492,0.753552753112135
"RPS8",-0.153217766477427,0.103505272726877
"ZNF248",0.27963473423487,0.00162655671840036
"COL12A1",-1.01736974643546,0.0114336213408596
"FBLN1",0.663885284218683,0.000178224641581937
"SEMA5B",-1.57045989441581,0.00383805798922905
"NTMT1",-0.532412487908953,8.73413158951928e-09
"MLLT6",0.525986369185791,3.45408354605215e-05
"CYB5R4",0.164427785774883,0.135857603722793
"SNX17",0.116249067023187,0.027739738024557
"PCDHGA5",1.43982152879951,3.40449165839818e-14
"TPM2",0.183854379462497,0.0559597232056157
"ITGB1BP2",-0.00864368676046823,0.487030163780776
"PRPH",-2.67408932064501,0.189234879843113
"ADCK5",-1.13901105110876,2.58371048370815e-09
"LARGE",0.222312943308606,0.0313437463763587
"CYP20A1",0.325997154512356,4.40174553181518e-06
"HTT",0.433872612450061,6.69692780212658e-05
"TMEM75",-1.63397081113618,2.13964287839754e-05
"MAST3",0.943311624451889,3.92136127888561e-15
"C6orf99",-0.870168216336919,0.00235963995691637
"ZFAND1",-0.0978350930883671,0.223308822277711
"APBB1IP",1.63015771458719,5.69700928908439e-16
"OLFM2",-1.37904778867678,2.98009622125841e-06
"DCAF12L2",-4.56189405654718,6.00053426877222e-06
"AGBL2",0.823727614694723,0.05978317200666
"CCDC153",1.84476481817472,2.26573769810056e-08
"HNMT",1.50869561536509,4.24063675896123e-19
"NEMF",0.101613228039593,0.0711203214412513
"TIMD4",2.01779906794092,0.000251620979776028
"ADCY10",-2.92088259535965,4.97573480672722e-06
"ZNF639",-1.15809580497571,2.43548357501636e-09
"PAQR6",-0.93832985503827,0.000703270880675748
"TTC19",0.701804579543033,3.40525933696689e-18
"ATP2B3",-2.10609831861532,0.0211475474187985
"KIF25",-0.243043114045504,0.000425972737925739
"AP001816.1",0.375947709762906,0.000688455392636131
"EMR3",3.2786196699076,1.92112539203419e-09
"TRIM41",0.418399995627668,5.20259971593119e-10
"RPS6KA5",0.0109195391856014,0.926128012087689
"C3",1.77725380347757,4.1313472067693e-09
"KIAA1549",-1.02493729550008,0.00149357664052089
"ARPP19",-0.0460676338655226,0.536040019486001
"ERICH1",0.602477351995875,1.46105205561233e-09
"GRIN3B",1.4313252400747,0.000251620979776028
"CEP250",-1.07676794037494,1.82457528521744e-08
"RCE1",-0.537983911480799,4.37830009503006e-09
"SNX11",0.101022923837411,0.155889697097653
"ARHGEF18",0.439112565464121,4.72989512592177e-06
"TDRP",0.580946726232647,2.91676217374358e-05
"VEPH1",3.84499987868882,3.27994996988024e-25
"SMIM4",0.590343863228352,5.70490250312891e-06
"KIAA0196",-0.189938301626777,0.00482074785719755
"TMEM9B",0.680288812958805,1.13878974984623e-14
"SLC9B1",0.132824522547453,0.085744898504302
"ITK",1.38592362093814,1.91768847682335e-08
"NUTM2A",1.08457164191288,2.9033022686127e-09
"G3BP2",0.0444016433100813,0.144938397177139
"PIKFYVE",0.129952641142506,0.2509829987893
"NPIPB15",0.583194064507254,0.00840479837056228
"AC022498.1",0.704576324880168,0.156170674199002
"KIAA1984",1.10012958255624,3.00780207497248e-08
"CLTA",-0.206225498624073,0.557277329118875
"ZFP82",-0.241518163280378,0.678073530390546
"SRP54",-0.264485639436394,1.93389424401231e-05
"FAM92A1",-0.436416528856334,0.00122259712872524
"KIAA1377",1.63458261391158,5.91414964103976e-09
"TFEC",1.63552975587428,1.04930053654081e-14
"RP9",-0.371874579795747,9.64554528055734e-05
"ABR",0.86436913011404,1.02906964948924e-15
"C5orf24",0.669594848661728,1.23058181921935e-08
"C2CD3",-0.220312012224221,0.297857295130899
"ADGB",3.12524383914254,2.39921544665169e-08
"SMDT1",0.600645479237144,5.4495072618789e-06
"PDZD3",2.24570150222896,6.91680096510944e-06
"C6orf123",1.28755085311354,9.86859504391892e-07
"STK32C",0.397538595716019,0.000317369022541492
"ATP10D",0.15155582257203,0.0117519726237409
"SLC52A3",-1.42091068130287,7.78094213608295e-11
"AC010547.9",1.21317017076916,3.83693370107249e-09
"STARD8",2.82964706383213,7.79049220721842e-10
"SYTL3",1.27334996427108,1.70531249295243e-09
"ZMAT5",0.0801886917220376,0.10707912214395
"IGSF3",-1.48065457991231,1.20705888210315e-09
"DUSP9",-6.78209415941648,7.79049220721842e-10
"ADORA2A",1.43699278659249,6.19867433901718e-09
"CACTIN",-0.34310606545154,0.000139071467309742
"AL627171.2",0.544724672521751,0.0018483224360655
"SP3",-0.483826303987923,8.51524921447167e-07
"VASP",0.661033776612946,1.35911736021717e-07
"MFSD5",-0.241995577940365,0.0204637830072511
"PHKA1",-1.33111843772318,2.62292514547406e-12
"NABP2",-0.891040116862197,4.77357054250029e-14
"MGC4294",-3.35139947778657,4.65682972926454e-09
"UROD",0.36633535297195,9.87002535347663e-07
"THSD1",1.58717998992349,3.75037495027467e-11
"ZIM2",-0.418043079856763,0.00119727990250967
"CLCNKA",0.222051222172953,0.0511792598671942
"KLHL34",-0.68027864309354,0.215622918117478
"APOC4",1.56577148600674,2.91246587207993e-06
"WDR76",-1.484253765689,2.54824448841554e-08
"TRMT11",-0.120758998818846,0.423003061912997
"PIH1D2",1.47095405832741,1.52957264107439e-06
"FANCF",-0.755106764193177,6.32265370068117e-07
"GAS2L2",2.8392425464517,3.74721971423485e-08
"PI4KB",-0.0835253627326509,0.952407500140168
"CCDC3",-0.551373590862536,0.636205577450967
"THAP7",-0.550444850010093,0.000131999218450268
"UTP18",-0.601657455338714,1.5214148746566e-09
"UBE2E1",0.129539793283023,0.00227835961299772
"PYCRL",-1.24494414480908,1.60645604408246e-09
"NOL11",-0.904314496494276,2.72356729431181e-14
"ZNF385C",-1.06835902188123,0.00159608034278819
"EMC6",-0.308896112074544,0.00189032412668653
"AC021218.2",1.68424871649279,5.65860069652265e-06
"TOP1",0.124636211929204,0.463159974657634
"C1QTNF4",0.766395164302118,0.000194397997110177
"ZNF484",-0.115225304969045,0.292704416354946
"KIAA2026",0.438857889892363,7.8743977175514e-05
"TMED6",2.31873200865448,8.27893173553169e-10
"PTPRO",1.45841004871176,2.81328666179376e-07
"LSM1",-0.736761395041066,7.16340477762483e-06
"INTS6",-0.329325634225624,0.00667634152888414
"MSANTD3",-0.733014149000693,3.54669604832921e-08
"HOXC6",-3.15186452535887,1.06774536400537e-08
"CCDC84",0.678705344474633,1.05544011387426e-07
"ZNF112",-0.214307042086556,0.0308034002260169
"VSIG1",0.29616886998171,0.0175629065961987
"ZNF829",-0.597407475778652,0.0379443931960784
"IQGAP1",0.339530961621985,1.08860427260687e-06
"FAM155A",0.786136517261042,0.000703270880675748
"TXNRD3",-0.503003964335537,7.63905214612702e-05
"C5orf17",0.144042899101178,0.00889220526546261
"SEC24B",0.224556878244949,0.00477255408923968
"NOD1",1.24734441668477,2.64810416467734e-19
"NDOR1",-0.197868074848999,0.0138360644333128
"TIPIN",-1.05458168772648,6.95667288468821e-09
"MTERFD3",0.611516252165489,2.16223038696897e-09
"APITD1",-0.421932483731979,2.35635289333622e-05
"RNF145",1.30892850201638,7.79049220721842e-10
"KHNYN",-0.0121890335811159,0.83635896733532
"C5AR2",0.446786312972371,1.63112395716859e-08
"DYNC1LI2",0.589036678478196,1.19844180806976e-08
"UROC1",-0.268917819339255,0.938015111586363
"DNAH17-AS1",-1.69105101657128,0.000390781314134799
"GLB1L2",0.255962027241653,0.0162315784265695
"KERA",0.590204585536702,0.0427632903283633
"L2HGDH",-1.4634311158681,1.05491281837673e-09
"CD2",0.848383758610264,0.000118537719596278
"PKMYT1",-3.28114445602641,8.79719397863617e-10
"EMC2",-0.0260357853750079,0.869647152803338
"IL7R",2.1382429220323,2.2688648893322e-13
"NDUFA7",-0.0848105252129177,0.343537073616942
"ADI1",0.123070672861077,0.169197211048008
"SEMA3G",3.23982503047764,7.79049220721842e-10
"SLITRK2",-0.760051282485846,0.000945478791062394
"DUSP4",-0.354797807223464,0.0210118013916045
"TENM4",-2.93468837892988,3.67592444294846e-09
"KRAS",-0.462633174845351,5.70490250312891e-06
"ZNF891",-0.574106534349716,0.000690944940636679
"PHF20",0.150950990240819,0.0244988885611231
"ADAMTS6",0.427979038634853,0.0457751946147082
"DNER",-0.456453151024294,0.685155800753782
"TADA2A",-0.507503433783258,1.21757719133773e-05
"NHSL1",0.49532670796978,7.26312630581485e-05
"MYCBP",-0.550423033087601,0.00285565685319488
"ERO1LB",-0.350355298440256,0.240482850043478
"ATF7",0.371117432573524,1.59892277365626e-11
"KCNRG",2.17511820826473,1.50960920310465e-07
"TCEANC2",-0.292241446565435,0.160745537944164
"ZNF256",-0.596291277726835,5.15361645892271e-05
"AL009178.1",0.770595973139878,7.84143794524039e-06
"GRAMD3",0.196555400245463,0.00840517847697293
"DOCK10",1.06083281432272,3.96637663942781e-09
"CYP3A7",2.81734607792916,6.95527541015112e-09
"NLGN4Y",-1.25039961191367,0.013321881749604
"SGK223",-0.0074839156049018,0.955530658335427
"CNDP2",0.421951952202845,1.21989717667618e-06
"RP1L1",-0.179260541997319,0.364188183481159
"HPSE2",1.77978679488076,9.87002535347663e-07
"XYLT1",-0.335112254909456,0.199421663370883
"STAMBP",-0.660064407862491,1.25564030049682e-11
"ZNF358",0.346585312045262,8.86312738943447e-05
"COL1A2",-1.45582972290987,5.4495072618789e-06
"PPP1R1A",-1.29269979134241,0.0488883223924289
"ANAPC1",-0.849789903338054,1.6905909856355e-12
"AP2B1",0.16102567882411,0.0238916462290818
"ARL8A",0.331373358514417,1.45000584378611e-06
"SH3BP4",-0.563277206190934,0.000867271809043258
"SIT1",0.600357513238163,0.0361922015985235
"ANK3",0.66880089508984,3.16550691860204e-05
"TBC1D8",-0.201738730515883,0.179309287244038
"MAEA",-0.212531685362345,0.000851055493229813
"BEST1",1.29229566886345,7.80294909919584e-09
"MAP9",0.147004496160706,0.301006885340004
"LMNB2",-1.97307244039449,7.79049220721842e-10
"MED12",-0.135964407438237,0.175497514636858
"DNAJC9",-1.31873789954323,8.27893173553169e-10
"TBC1D8B",-0.000235476560932923,0.846907613756178
"TRIM38",0.497198240182577,1.97593054017337e-07
"AATF",-0.555400617831616,3.56919346467416e-09
"PLXNB2",-0.144617110770636,0.622495114020616
"CUL9",-0.0251628283642731,0.789859790551739
"C17orf97",1.03129524891968,2.67239458840477e-07
"TSPAN32",2.36640552808305,7.79049220721842e-10
"KCNMB3",-1.13870129904265,9.20803657172847e-08
"ANKRD20A2",0.634235804652395,0.00376180920990198
"SLC2A6",0.613484851648888,9.24575506592597e-05
"CLEC12A",2.74460289688424,7.79049220721842e-10
"MYO1G",1.61854494249254,7.79049220721842e-10
"BSDC1",0.174928966092601,0.00272089782048305
"UNC5A",0.32640642091509,0.511552028057337
"TMEM185A",-0.52942984933879,2.13971691026639e-06
"SLC19A2",1.143208224933,2.064169526205e-07
"C22orf15",2.76837502230178,2.96133940972468e-07
"TNR",5.03442071480447,1.1451255561766e-09
"TMEM38B",-0.784064974542051,0.00014839594600795
"TSPAN9",0.197466833576085,0.0189890064942499
"PON1",0.856000478016961,4.62753391308183e-05
"IQCG",-0.255280072200483,0.524049031695229
"GPNMB",-1.35647215821507,0.000142728349947675
"TRIM2",-0.99840354815194,1.26044110624136e-05
"SPIRE1",0.68585746379946,3.76554262356548e-06
"KCTD14",1.51548906184387,1.23058181921935e-08
"FAM19A5",-0.313495181401126,0.877252993715815
"AL590708.2",-1.18694524048796,0.00106207573463918
"PRELID2",-0.916991787433481,1.45742867066763e-06
"AKIRIN1",0.105443084323591,0.00458261875945018
"MINA",-0.78558536873105,1.42521395071894e-09
"KLF6",1.85036982097084,7.79049220721842e-10
"TMC6",0.19520277358764,0.0212391075024373
"FAM114A1",-0.321940502708298,0.0127547020483325
"ZNF845",-0.280073117978578,0.00543347553613763
"ANKLE1",-1.00328178243746,2.79541516836777e-05
"GK5",-0.871907995716001,9.87002535347663e-07
"FIG4",1.10451386949585,4.47026702237785e-19
"ZFPL1",-0.392578341069795,3.54734318257859e-08
"TBK1",0.14039919358159,0.0346732606985736
"CSGALNACT2",0.625455096925593,8.25990319580302e-11
"CYP2R1",-0.116144646985903,0.207086760127711
"GBP7",1.40459448091181,1.98578436031383e-06
"ZNHIT3",-0.580326741301324,3.57203940861377e-08
"ETV4",-3.33532529895849,3.46692792249459e-09
"PKD2",0.81516593617992,1.36602874975238e-08
"ZNF175",0.510091483814419,1.53766605055654e-05
"C11orf91",0.579837285865958,0.154891847179505
"FAIM",-0.422303142107193,0.00502951841304293
"CTNNA2",0.339617868008118,0.253549760512682
"TUFT1",-1.57967849233322,3.17814170396599e-08
"FAM46A",0.715407283247925,8.19797146950273e-05
"CRTC1",0.191875472815753,0.0025968401273039
"ACKR3",-1.56037660008106,8.97466888721789e-06
"NRN1",0.629737204747107,0.000410717093526247
"STK11",-0.117458656892396,0.0692881815712
"FBXL7",0.568421996326451,0.000474973953797755
"CCS",-0.181143753802692,0.0939610440837956
"PCDH1",1.24666007025965,1.20854582677442e-11
"MICAL2",0.903419920224817,6.59787443343389e-11
"DNAH14",-1.64688248594681,5.59691829096127e-08
"TMX3",0.232079679636909,0.00184673147843919
"DNAJB14",0.462769607590837,3.99272268933526e-08
"GZF1",-0.0725769873314075,0.735204858481757
"DTHD1",2.2205410226493,1.95973184466089e-07
"ENO1",-1.12456715998065,2.43548357501636e-09
"AP000322.53",1.78787153818803,1.2600985659415e-06
"C6orf223",0.610535608250319,0.00306810985832143
"RAD9A",-0.628033468058037,2.45680606741415e-09
"ZNF527",-0.175330447387959,0.992297917605462
"ZBTB40",0.467289850834746,3.51987120748894e-06
"CYS1",2.00131176843847,2.73687525030277e-14
"SAMD9",-0.225812809065402,0.275351878476485
"RIMS2",-4.41541094033851,9.80425130830706e-09
"GABRA3",-7.06036334308705,9.34704858522067e-10
"TMEFF1",-1.36407468753075,0.0324770226029586
"ERVMER34-1",-3.12246879363918,3.0830663046718e-09
"AGAP9",0.248983268099738,0.100231793015267
"SRF",0.327824106142277,0.000399072795363034
"AVPR2",2.63605625064855,1.15611304653822e-13
"FKBPL",-0.781404828396552,1.23058181921935e-08
"RPGRIP1L",-0.611755877730998,9.62136291553392e-05
"GUCY2D",1.08535631952524,9.8153527952559e-06
"TCHP",-0.234073396084176,0.0031610451754152
"GALNT13",0.0414721245166216,0.153094720900841
"ARL6",0.593166995429692,3.09446000894114e-06
"EME1",-3.05386440068936,3.56412844635826e-16
"RTN4",0.298733661816041,7.16340477762483e-06
"ARPC1A",-0.973736641362853,4.94509621418737e-09
"SYNC",0.772491423705119,1.76719375972535e-06
"PEX11G",0.432590192620117,6.86468096203454e-05
"TAS2R5",-0.333828519206713,0.0594848635592695
"TYRO3",-0.887010331742516,6.80736010554701e-08
"CTD-2267D19.3",-0.237503512301475,0.0185986718489546
"BLOC1S3",-0.34050210980431,3.87304303641954e-05
"ADAT1",-0.163260348169235,0.186001982767738
"WDR20",0.0672430296527278,0.0968412614470875
"TTLL3",1.22541507300118,2.67968530470182e-12
"HIST1H2AM",-3.26710185891997,4.91907449309094e-09
"MAP3K6",0.2795304501591,0.00899322541273992
"C11orf1",-0.302197415379712,0.0341095917291162
"ZNF654",0.517970128221139,1.68406247817862e-06
"INPP4A",-0.00706252255641093,0.211260510844085
"RPS4X",-0.190389227553144,0.310776397349557
"GMCL1",-0.694798711358531,2.84706438547936e-08
"TXN",-1.24824391145515,6.45067796708431e-08
"SEMA3E",2.59291114494952,2.04911596497531e-13
"AKR1CL1",-1.09158375791854,0.0894998488925055
"CHRNB4",-4.64120078834819,7.79049220721842e-10
"ERCC2",-0.228525829611879,0.072572507453071
"EPHA5",0.0958692107659968,0.650011378944481
"BNC1",-3.49372499274686,1.86041017272598e-07
"KLF1",-0.22636209441304,0.0958728071957671
"BTBD10",-0.52690477510456,8.29445444926161e-08
"FPR1",2.50857549814343,1.19014679269443e-09
"DPH3",0.692430507824387,5.91414964103976e-09
"CHST8",-0.771005360355673,0.127204724796155
"AGPAT5",-0.87492762222096,1.14598570637481e-07
"PCDH19",-3.86675449380975,1.04364053226461e-07
"CYB561D1",0.39828553590491,7.16211790635143e-05
"CD93",2.86255415818855,7.79049220721842e-10
"CASD1",0.645759867206732,1.86010561402914e-07
"CLEC4F",1.40928776333213,2.41077204944737e-07
"MYD88",1.0164812577797,1.35958494469746e-15
"DHX37",-0.684085658446165,1.06494895168755e-10
"SSPN",0.18679348832639,0.0789354150411543
"FAM213A",-1.19505215631818,3.0830663046718e-09
"ACBD3",-0.231775939612136,0.0023574244014293
"B3GALT6",-0.27276778441194,0.00541674045378701
"FEM1A",0.111294284031518,0.446200325054473
"GP1BB",-0.929393377089302,0.00176202511499206
"LMTK2",-0.0923008697278229,0.124815442264484
"LRRC3DN",0.499708478231764,0.000765565147289839
"RHOBTB1",0.869156729205276,4.92124311953285e-07
"LYPD2",-1.89840541376315,0.786935771101394
"RD3",1.12368812136423,6.00892517155502e-06
"RIOK3",-0.503618782610852,0.00118070133186176
"XK",-0.187058856464707,0.384959224276618
"MEF2C",1.97253817642647,1.00635139729279e-19
"RUFY1",0.637382448541596,1.69756172271605e-14
"STON1-GTF2A1L",0.831303247303501,0.000546820552271673
"IL11RA",0.955796188597674,1.14310804127772e-06
"TNFSF15",1.1224509991841,2.35319665208461e-06
"REP15",0.707630452559449,1.24281169561636e-07
"CENPE",-3.06707409959394,7.91170656669121e-18
"FDCSP",-4.05314776903071,0.0165164847680985
"SEMA4F",-0.597545593407793,8.19797146950273e-05
"AMER1",-1.03069918641739,1.23058181921935e-08
"CDK5R1",-2.53619462577113,1.26395969954206e-09
"PDXDC1",-0.122920507030111,0.0837407777139458
"MC5R",-1.22793060487788,0.0419007012230923
"SH3GLB1",0.0938638025137308,0.17017522407925
"ZNF697",-0.392246325090842,0.0252118427380513
"DNAJA1",0.446400588432152,0.000154274946618889
"ATG9B",-1.45936115998251,4.08456474127691e-05
"ARSD",0.311389065006317,0.00028382470391327
"RAB30",-0.11199956024268,0.46594537202049
"PARP15",1.79486141253426,1.42521395071894e-09
"XAGE1D",-1.18901734096209,0.0309651433162006
"LRRC16B",-1.45220496315386,5.45804450506644e-05
"C6orf25",2.09111736584967,1.45765442814119e-08
"COL5A2",-2.11477164652312,1.16283203851601e-08
"GSTCD",-0.732176061123587,1.45742867066763e-06
"UTY",0.533192574757413,0.0110895270256742
"H1F0",-1.46180284863857,2.43548357501636e-09
"STK11IP",-0.203078362054287,0.15033802672207
"RPGR",1.17731053693877,3.26964792724005e-11
"PRR3",-0.438765299271995,0.000217985677424833
"MCCC2",-0.307258708365731,0.00114131257796917
"CDA",-0.985928835043664,0.816787585423088
"TMEM222",0.421209579889156,7.11040427833969e-09
"DNAJA2",-0.0283294775626306,0.809297836963354
"ZNF813",-0.568163367182247,0.00472759424502225
"CYTL1",1.99148294224987,2.81328666179376e-07
"PARVA",0.574630548512767,5.03024207374727e-10
"ZNF385A",-1.03910237968236,6.34782382686707e-11
"SLC5A7",-1.52017348241169,0.150335651008932
"ANKDD1B",2.00335205625118,1.12054244623398e-09
"RP11-553A10.1",-4.12865708229034,2.84633422781438e-08
"AAK1",-0.406393346226266,0.00467797572102414
"DBNDD1",-0.79452322015806,0.000961963154311404
"RPL34",0.460456687056302,4.08456474127691e-05
"POM121L7",0.272511510526793,0.534004080640527
"FOXJ2",-0.10816864724897,0.588794620316031
"PHF14",-0.597727646713329,7.57892378533037e-08
"ZNF408",-0.751888637888078,3.1896302308019e-08
"SPARC",-0.145046695190237,0.582156908032236
"ZNF106",1.18507455384466,1.44424782052373e-15
"RANGAP1",-1.29806366416815,7.79049220721842e-10
"ZBTB14",0.0841907849451209,0.271125752510963
"NR2F6",-0.334180075166026,0.00647272110589775
"PLXDC2",0.719937558218973,2.73821798012536e-08
"NF2",-0.32198942352073,0.000249865991101108
"HDLBP",-0.464474485102516,2.29881637058985e-06
"MRC1L1",3.58461296529839,7.68568481276592e-17
"ZNF146",-1.03298344481538,7.23892505639168e-13
"IGSF6",1.72458898912085,1.61520146946004e-13
"SLC19A3",3.62705661154401,3.34907910416327e-18
"ZNF541",0.478583315774544,6.42911348704147e-05
"EHD2",1.47702742529441,5.71231709182116e-17
"FAIM3",1.02491561975665,0.000209845686767642
"CADPS",0.54218887184926,1.25991941786282e-06
"WRAP73",-0.5872498634715,3.4520382341717e-07
"SP140",1.10569968824432,1.50960920310465e-07
"C1QBP",-0.83702588704468,2.55612815106961e-08
"GLB1",0.637413382473058,8.06486438409542e-12
"PAX9",-2.91321395157798,9.8061830264e-09
"AC024940.1",-0.543938850155797,0.0119135824523347
"RPUSD1",-0.939657790209662,1.4128137819307e-12
"NRM",-0.929532373113231,1.23058181921935e-08
"ATG4A",0.588628182686384,1.00654780484172e-10
"TMEM121",-0.237943554573632,0.374486081617738
"FAM78A",1.2582346839372,1.22318557765184e-07
"C10orf95",2.4086370513316,1.99493780312844e-09
"PPP6R1",-0.264112824161213,0.00417245219028237
"RDH10",-0.806004094359544,0.0019437011899127
"FHOD1",1.2576553079884,8.74899637644469e-09
"ALK",-0.855075085920469,0.862054854726761
"PLG",1.0063533517821,0.000706959461320247
"BTN2A1",0.77748693890422,4.71550025066647e-14
"CYP17A1",2.3560210339095,9.26293949573469e-09
"EXO1",-4.03843039358763,8.27893173553169e-10
"PGPEP1L",0.586178767513066,0.00350477332583803
"FMNL2",0.116969176517644,0.00702373448898931
"ASF1A",0.00435778837445433,0.379700450434187
"VASN",1.04714519646376,4.66164898670786e-08
"ELAVL4",-1.82582021766987,0.104925648566651
"PHACTR3",1.57294071637026,1.86041017272598e-07
"MFAP3",0.42842579282746,4.53261107746157e-06
"OXA1L",0.0224311403966517,0.473864644616838
"SIGLEC11",3.20770690187433,1.2766612666946e-16
"ITPRIPL2",0.259192816252064,0.0360960637002055
"CDNF",0.437458625050231,0.000115115221747803
"ANK1",-0.622466691776496,0.728202173864784
"RNASE4",2.30208040393997,1.17463305029479e-23
"CUX2",-1.86282295454921,0.00298432506163174
"UHRF2",-0.131403613525999,0.757393855946916
"GPR22",0.429684275243245,0.20860645764662
"SEMA3A",-1.2312479127431,0.779519639330699
"MRRF",-0.697801136290087,3.52414086451779e-07
"ATP6V0D1",0.919373919454253,9.40025505803493e-15
"FAM46C",1.14537903729555,1.03660595360911e-06
"TRIM14",0.234206819608103,0.0301495792554298
"ACTR3C",0.16746883877672,0.146834428473542
"IQCD",1.53325238627212,1.20023265700096e-06
"PITPNM2",1.03330891413588,2.17397650760512e-07
"CCDC61",0.367853147366258,0.000145922959657755
"MYL9",1.8876824797839,1.17606451746026e-21
"COL9A3",-2.75466047920295,8.20305253502367e-06
"SPATS2",-1.16185844076232,8.48913064953486e-18
"LACTB",0.601096860837741,3.17234408218621e-07
"CAPN1",-0.671703417995792,5.34709446808519e-12
"MEIS2",0.410187302625161,0.00243640724367532
"ZNF100",0.414896375738429,0.000672966332197802
"CDH17",-0.73193928034781,0.772123521614192
"HSD11B2",-1.00478045656309,0.000837680065881122
"S100A2",-6.36953072319845,9.34704858522067e-10
"NDUFA13",-0.0674847078265781,0.260752843970187
"GATA4",-2.43047571847456,0.156947577066641
"VPS11",0.573709442345686,1.54537565560677e-15
"PRKAB1",0.851325444005349,1.1131207966645e-15
"UBXN10",2.27458697872879,1.30216072450137e-08
"DIP2C",0.2648265618154,0.00793903490077335
"RNF115",-0.0972629468220099,0.247130465859967
"KIAA1841",0.189076639901074,0.0610147680672539
"AC010336.1",-1.56129742357378,5.60892044189138e-08
"BEX2",-0.573576430062003,0.127204724796155
"CTSB",-0.379064468707615,0.210075040786658
"GAL",-5.45303149762003,1.12054244623398e-09
"FBXO15",1.2041151447773,0.000529193301161068
"GPR68",-0.227275878931914,0.869647905204341
"CSPG5",0.642325599265249,0.0572109223412036
"KLF13",0.922125237271942,9.8061830264e-09
"MESDC1",0.611949200069596,1.45722384935109e-06
"OCM",-0.275211373747732,0.0915603152853406
"NFAT5",0.730412331170741,2.56830405997113e-09
"AL589739.1",0.421010154849045,0.101034947249237
"TMED7-TICAM2",-0.725498265972361,0.000837680065881122
"ASIC1",-2.02877310720572,5.52349441012722e-09
