"","Fold.change","Gene"
"3602",0.031162105754925,"MRPS23"
"3603",0.297453383799837,"NEU3"
"3604",0.322429862660568,"CBWD6"
"3605",0.333037807100702,"TSSC1"
"3611",0.0347488606662552,"TMEM185B"
"3614",0.542177118707295,"GS1-259H13.10"
"3615",0.37330300655862,"KDM1A"
"3616",0.447417109375297,"CHKB-CPT1B"
"3618",0.428551486167037,"ACTR3C"
"3619",0.583462427759506,"CTC-349C3.1"
"3620",0.141315522051807,"STYXL1"
"3621",0.493373608442699,"TRAPPC13"
"3622",0.174919459676728,"MAX"
"3623",0.0354310608960109,"PFAS"
"3627",0.186518979559253,"ABCB10"
"3628",0.363232895939791,"ANKRD20A4"
"3631",0.10984626358764,"KIF22"
"3632",0.263676616835578,"SPATA6"
"3634",0.241955695863478,"MTR"
"3636",0.525789683068949,"PTRH2"
"3637",0.308764626751898,"CPLX1"
"3638",0.0910178998086604,"SMG1"
"3639",0.141728075244563,"ZNF79"
"3641",0.202660574374146,"AL021546.6"
"3644",0.0468530161194387,"C5orf51"
"3647",0.303645576288973,"CYP46A1"
"3651",0.526347506839921,"FDX1L"
"3654",0.389557629560496,"PLCG2"
"3655",0.0650699219592052,"STUB1"
"3656",0.501894181526608,"RP11-156P1.2"
"3659",0.332452544899523,"ID3"
"3660",0.0599747906231514,"WBSCR22"
"3663",0.0899535534828226,"BX255923.1"
"3665",0.139534936994753,"ZNF263"
"3668",0.00240541040630138,"DDX20"
"3671",0.0995411878050181,"DUSP18"
"3675",0.108695023708638,"PRPF6"
"3680",0.0738293255339937,"SLC26A8"
"3681",0.563592116417965,"ATP1B3"
"3683",0.157568426136041,"KANK2"
"3685",0.449093522702284,"ZNF462"
"3688",0.391233897878557,"ACAP3"
"3694",0.235344252761688,"SSRP1"
"3695",0.0688199324416363,"TMEM127"
"3696",0.173608740004674,"MAB21L3"
"3697",0.528656905461707,"TOMM40L"
"3698",0.41018996310047,"TAF11"
"3699",0.0648530948402222,"TFRC"
"3701",0.0496579467989022,"PTRHD1"
"3702",0.340386619978737,"AC010547.9"
"3703",0.101949943019054,"NEO1"
"3704",0.180713559531176,"CNNM4"
"3705",0.0267846808819883,"CRIPAK"
"3707",0.132478297982908,"UTRN"
"3708",0.231587974889679,"GRB2"
"3711",0.0289070916469463,"GPAA1"
"3717",0.127081267310356,"PQLC3"
"3720",0.327116264540118,"ZNF559"
"3722",0.414076975878075,"HRAS"
"3723",0.439295084282907,"NCKIPSD"
"3724",0.0736836458411254,"ACADS"
"3727",0.405145781137945,"ACSM2B"
"3728",0.479961502257352,"NUDT17"
"3730",0.0280291453441404,"PTK2"
"3731",0.0178895663429302,"FAM103A1"
"3733",0.130526528660523,"PAFAH1B1"
"3734",0.527848367786238,"TTC21B"
"3736",0.185913650486327,"PARN"
"3740",0.472356251468444,"SERPINB6"
"3741",0.459384457098878,"LMOD3"
"3742",0.0873935778021337,"WDR35"
"3743",0.287802891530174,"RRP12"
"3744",0.427192616457074,"SCP2"
"3747",0.230198287550534,"TEX12"
"3750",0.477166953143163,"MOGS"
"3752",0.296553246498571,"RBM19"
"3755",0.266211066661895,"GINS1"
"3756",0.26667643158471,"RAET1G"
"3757",0.306322473894973,"CCDC124"
"3758",0.280431692755206,"ABR"
"3759",0.0650688746380066,"B9D1"
"3760",0.0709121962807782,"PSMB6"
"3763",0.425604710873545,"IFIT2"
"3766",0.108377689366077,"SLC7A6OS"
"3769",0.0318311499977302,"METTL17"
"3770",0.193049668934272,"CCDC22"
"3774",0.378443424816473,"CXCL6"
"3775",0.310219182040905,"RAP2C"
"3776",0.0723348351531765,"ARHGEF28"
"3777",0.0538858882844462,"ENOPH1"
"3778",0.227681288899385,"CLIP3"
"3781",0.187519099214404,"RAB12"
"3782",0.500321580788739,"BTF3"
"3784",0.450965295443808,"CDK2AP2"
"3785",0.135630260544845,"ISM1"
"3786",0.399613155224829,"STXBP1"
"3788",0.0271887610616792,"LRRC37A2"
"3789",0.45771070684979,"BAHD1"
"3790",0.396602612305839,"TPD52L2"
"3791",0.42840585324093,"CPNE1"
"3792",0.101410038127078,"ITGB5"
"3794",0.547232872186691,"AADAT"
"3797",0.276099135121516,"SRP72"
"3798",0.00663213370834193,"OCEL1"
"3799",0.509610860427395,"UQCRC2"
"3800",0.374841258056567,"EFR3B"
"3802",0.0439978639158731,"C12orf75"
"3803",0.434346580426501,"CUL5"
"3806",0.338879679479684,"ZBTB43"
"3810",0.475091467883995,"MMP23B"
"3811",0.42384320395623,"RP11-347C12.3"
"3812",0.0540679398826924,"SSH2"
"3813",0.117304450414646,"CEP44"
"3814",0.472655639194227,"OR10AD1"
"3815",0.108787955271076,"LRP3"
"3816",0.28936200047082,"FAM98A"
"3817",0.151488571656129,"TCF20"
"3819",0.406062667405583,"MB21D2"
"3820",0.212283542459001,"MYO5B"
"3822",0.173280935276885,"G6PC3"
"3823",0.430364142376521,"TBX6"
"3824",0.127812153150005,"UBR5"
"3825",0.0931077814361707,"ERICH1"
"3829",0.051248586802604,"RHOT1"
"3833",0.226313275921171,"QKI"
"3834",0.507208122661199,"NTN3"
"3835",0.205242111746973,"RP11-770J1.5"
"3836",0.20325258275954,"PCSK4"
"3837",0.467449742921698,"ITGB1BP1"
"3838",0.152191520859038,"MECR"
"3839",0.259685216703238,"MRFAP1"
"3840",0.323943650849232,"CD59"
"3843",0.536140236284922,"BIVM-ERCC5"
"3844",0.433230746541293,"SHARPIN"
"3846",0.281919359499772,"GTF3C6"
"3849",0.247833138845635,"ZDHHC11B"
"3850",0.286567571091712,"KARS"
"3854",0.143556237254275,"KIAA1841"
"3855",0.185464464473663,"NRIP3"
"3856",0.0308455356073059,"GNAT2"
"3857",0.221471582146326,"SLC25A19"
"3858",0.0318763995613214,"GTF2H4"
"3859",0.157691376075158,"TNFRSF21"
"3860",0.448763455857716,"NPM3"
"3861",0.277174163659266,"GADD45GIP1"
"3864",0.301156036514242,"GUCA1B"
"3865",0.476823195989992,"PDZD2"
"3866",0.506413503657869,"ACOT8"
"3867",0.275217137875591,"SWI5"
"3869",0.21009209944215,"DGAT1"
"3870",0.289531662342673,"ATXN1L"
"3871",0.561631439669358,"LENG9"
"3872",0.384275228844581,"ULBP3"
"3877",0.0645738491836063,"TMED4"
"3878",0.0309352127840716,"DOK6"
"3880",0.431894689502422,"GCNT6"
"3881",0.0308942017849354,"EHD4"
"3883",0.491932276346116,"ANGPT4"
"3884",0.0574103794576875,"DIS3L"
"3886",0.089021113715642,"CRIPT"
"3888",0.333723849957613,"ZNF788"
"3890",0.0439010011317142,"DNAJB5"
"3891",0.0985680541012002,"TMEM69"
"3892",0.216436836685824,"KIAA0391"
"3895",0.0136670616996994,"IMPDH2"
"3896",0.138421691530288,"COPA"
"3898",0.433366977223232,"MCAT"
"3901",0.0424727417327642,"STK32B"
"3903",0.230117733742178,"DIP2A"
"3905",0.215354714446313,"ADAM22"
"3908",0.370231892264226,"ZNF467"
"3909",0.582435213133453,"ILDR2"
"3911",0.547799443429261,"NHLRC2"
"3912",0.432457880900248,"EZR"
"3913",0.151542768139114,"APOE"
"3915",0.0128981826916146,"WDR26"
"3917",0.370272063866685,"ATXN7"
"3920",0.115180803818991,"THAP9"
"3921",0.369575100029847,"SNX14"
"3923",0.0761273409926417,"ZNF117"
"3924",0.0333041744715938,"XKRX"
"3926",0.0681465375787784,"TAF1B"
"3928",0.443570785740239,"NAA40"
"3929",0.242133260761512,"SPECC1L-ADORA2A"
"3931",0.196306693535471,"KLHL41"
"3932",0.532633828444485,"RPL13A"
"3934",0.0954659570405232,"C7orf60"
"3938",0.471079398248023,"GLI2"
"3943",0.205917157733674,"C21orf59"
"3944",0.274546834521047,"FAM188A"
"3945",0.52145334789015,"CCDC12"
"3946",0.0586981742474761,"C6orf164"
"3947",0.384635910928449,"ZNF519"
"3948",0.177652066364697,"CHST3"
"3950",0.519575192179655,"MLLT1"
"3951",0.0989721402463246,"RBBP9"
"3952",0.230441200590853,"ARCN1"
"3953",0.313818106086531,"RIPK1"
"3954",0.112827997515256,"ZNF766"
"3956",0.039567898917765,"GTPBP4"
"3957",0.577456914779804,"GMPPA"
"3963",0.378542393322895,"C2CD2"
"3964",0.00534620999306412,"RNF13"
"3970",0.343021171868502,"FRAT1"
"3971",0.147999140523071,"GPR39"
"3975",0.521706766359184,"INADL"
"3977",0.168700349565363,"PRPF4B"
"3978",0.4287150585868,"DHX38"
"3979",0.0844476637761513,"MPO"
"3982",0.10202642051516,"BTBD8"
"3984",0.572190668305321,"CCL15"
"3985",0.179820965888572,"FRS3"
"3986",0.0535181947173395,"MPHOSPH8"
"3988",0.344727738503853,"CYP2R1"
"3990",0.0362959783149313,"ZNF419"
"3992",0.202830516766744,"ZNF606"
"3993",0.434414788356596,"DFNB59"
"3994",0.259913129684722,"ZNF230"
"3995",0.294202686867004,"GOLGA3"
"3996",0.448017083663798,"CLDND1"
"3999",0.288886988740078,"NOC3L"
"4001",0.371273186646477,"LPAR2"
"4002",0.112883840779867,"SUPT6H"
"4005",0.176728421379392,"FOXK1"
"4006",0.530335245879295,"PPAN"
"4007",0.535230099664204,"FABP3"
"4008",0.184321162598511,"DNAJC5"
"4009",0.160946940347944,"MORF4L2"
"4014",0.388912908442579,"CFLAR"
"4015",0.37666787770768,"CTU2"
"4017",0.2713827940751,"AC022498.1"
"4019",0.1118504977016,"ZMYND19"
"4021",0.506324765254054,"ZNF627"
"4023",0.359510667132076,"TDRD7"
"4026",0.39781507385114,"VAPA"
"4027",0.00755585959148064,"CCNI"
"4030",0.578695717789437,"PHLDB3"
"4031",0.149172213105853,"ATP11C"
"4034",0.259290040809537,"DAD1"
"4036",0.221800772239014,"TBCC"
"4037",0.120528234366947,"SAMD1"
"4041",0.357947942999644,"GIPC2"
"4042",0.451329776933651,"SERPINI1"
"4043",0.311117977142237,"RAC1"
"4048",0.132551284070624,"ERLEC1"
"4050",0.524774352263389,"MTSS1"
"4052",0.22807760118928,"IFT46"
"4056",0.014042948377523,"GPR179"
"4057",0.0753661143357807,"FAM172A"
"4058",0.43434065242972,"OSTM1"
"4062",0.248138049722574,"AC015987.2"
"4065",0.579962062046198,"MEX3D"
"4067",0.0547867870177772,"HIST2H3A"
"4069",0.449958718782428,"TCL1A"
"4070",0.526862635562716,"OCLM"
"4074",0.061947702817287,"FAM160B2"
"4075",0.335498303156202,"NAGA"
"4077",0.0330415334058252,"SDHAF1"
"4080",0.0303052499139937,"IL1B"
"4082",0.447027503693931,"POMT1"
"4084",0.429289043731409,"PIR"
"4085",0.403754942690313,"MKNK1"
"4086",0.356240597818115,"NBPF1"
"4087",0.463829410674262,"DUSP19"
"4088",0.0479625994580246,"IGSF9B"
"4089",0.309338617393502,"EDEM1"
"4091",0.487228900360189,"PLSCR2"
"4092",0.526543884402844,"TACO1"
"4094",0.451396908250526,"APPL1"
"4096",0.49304932151884,"MAP2K6"
"4097",0.00689778158676635,"OTUD7B"
"4098",0.14861960401127,"C12orf76"
"4100",0.241612601533992,"MAN1A2"
"4101",0.17600750884801,"SOCS7"
"4104",0.146511424801018,"TMSB15A"
"4107",0.468585827524883,"SPG20OS"
"4108",0.0823697253097286,"MORC4"
"4109",0.392858892401356,"TTC12"
"4110",0.193240454819152,"ABCB7"
"4111",0.562745668349693,"TRUB2"
"4114",0.130641767716943,"MRPL43"
"4118",0.0676077353266198,"LIN54"
"4119",0.0264439934569207,"NXN"
"4122",0.317830994974225,"TBK1"
"4124",0.0655055052507478,"OXR1"
"4125",0.171543390474207,"TBC1D31"
"4126",0.081394274923241,"PDLIM2"
"4128",0.584445424252093,"CYP26C1"
"4129",0.140598016834755,"TMEM175"
"4130",0.121989293040563,"TIGD2"
"4131",0.00352734646427599,"CRTAC1"
"4136",0.385019540821214,"C11orf82"
"4137",0.541860822609937,"SLC35E1"
"4140",0.460548675856197,"BRI3BP"
"4141",0.0143816939967465,"ELAVL1"
"4142",0.289500013135603,"SPTY2D1"
"4145",0.0875564498716166,"DDX19A"
"4147",0.493134701179329,"TPPP3"
"4148",0.527250171815854,"C14orf80"
"4149",0.274493276157093,"RPL26L1"
"4150",0.268021091631645,"TRIM44"
"4153",0.552209910774283,"NLRP9"
"4155",0.0526115214894407,"RNF6"
"4156",0.103978453903868,"TIGD7"
"4157",0.524423232748307,"BBS5"
"4158",0.0613503786318592,"GLG1"
"4159",0.332947816689847,"SLC1A7"
"4162",0.369178294166698,"ARV1"
"4163",0.529400901415821,"LRRC34"
"4167",0.315993669795229,"ARHGEF19"
"4170",0.0575031582182781,"SLC35A4"
"4173",0.0895907127309599,"NRGN"
"4175",0.475283055830857,"AGPAT4"
"4176",0.335705704214223,"SLC36A4"
"4177",0.281531006284107,"COA4"
"4178",0.116675335884835,"ZRANB2"
"4179",0.0517840590905374,"ZSCAN32"
"4180",0.126336564537141,"STK16"
"4183",0.0124580034815285,"FARS2"
"4186",0.159214407750665,"RRP1B"
"4188",0.259773825744178,"TSN"
"4189",0.0678898668123331,"PICALM"
"4192",0.205619171711039,"TAF9B"
"4194",0.399796249195961,"PDIK1L"
"4200",0.21809193723505,"CAMK2D"
"4202",0.423874658814782,"CDYL2"
"4205",0.320573289947621,"GCLM"
"4206",0.547633547694415,"CCDC86"
"4209",0.39479967571293,"SLC5A10"
"4210",0.565892216452859,"B4GALT7"
"4215",0.355120248694882,"AL441883.1"
"4217",0.344798565147977,"SGPL1"
"4218",0.389729637740363,"FAM50A"
"4220",0.0783680979069654,"VPS28"
"4221",0.189919850194479,"C7orf43"
"4222",0.513469371692227,"CDC7"
"4227",0.0527483918121625,"PDDC1"
"4229",0.398229568959003,"STC1"
"4230",0.105435235216419,"TIMM17A"
"4232",0.533025157546996,"PLEKHH3"
"4234",0.175129131442722,"CLDN1"
"4236",0.466477422579596,"FARP2"
"4239",0.106874363022257,"ERCC2"
"4240",0.0461582266029552,"SLC25A22"
"4242",0.346650963037696,"IL1RAPL2"
"4246",0.299998063741931,"MRPL50"
"4248",0.0131990097803474,"SMC3"
"4250",0.576898052280706,"ADAM15"
"4251",0.0233372131999676,"UBXN4"
"4252",0.0869428074458325,"ZNF45"
"4253",0.211826600884618,"AL953854.2"
"4255",0.3067650738995,"HMCES"
"4256",0.0886804617475558,"STK40"
"4257",0.110101019501813,"WDR25"
"4261",0.104758141244504,"TIAM2"
"4263",0.220003932768013,"PHLPP2"
"4265",0.117753199417223,"NME9"
"4266",0.0727245745799108,"SGCA"
"4267",0.239394101177577,"DYRK1A"
"4268",0.438055315830763,"TIAM1"
"4269",0.0631170200128279,"BANP"
"4271",0.495079378479621,"DLL1"
"4275",0.18347783935047,"SASS6"
"4277",0.0592341844286608,"CRCP"
"4278",0.224497882063844,"SKIV2L"
"4279",0.483664726277167,"CNTLN"
"4280",0.30055413222599,"CEP41"
"4281",0.522532023314787,"NDFIP1"
"4284",0.164523136184817,"ZDHHC17"
"4285",0.0345436109245698,"ASB7"
"4286",0.518081149302773,"ZNF823"
"4287",0.27858842376814,"JMJD1C"
"4288",0.559979554168117,"ROR2"
"4289",0.0502623714922008,"RP11-287D1.3"
"4290",0.0422592364938765,"CXorf40A"
"4291",0.0919742606878629,"YTHDF2"
"4293",0.187520613943459,"ATP6V1B2"
"4294",0.469559623384163,"RP4-539M6.19"
"4295",0.17951706223646,"PEX14"
"4297",0.0129158442416504,"GNAS"
"4298",0.291697936025879,"DNAH2"
"4299",0.157538154179999,"TM9SF4"
"4300",0.395799674598184,"C4orf22"
"4301",0.135229038878764,"TARDBP"
"4306",0.47860140597678,"AP4S1"
"4307",0.375976718483672,"ADCK4"
"4309",0.0921959452550212,"COX6C"
"4311",0.0150165665436397,"PAN3"
"4312",0.228171849628302,"CRB3"
"4313",0.00070612092330169,"CEP192"
"4316",0.0567605699333118,"CHD2"
"4321",0.0911501721870316,"SNX24"
"4324",0.103290809761231,"FAT3"
"4325",0.0948529190227525,"YWHAZ"
"4326",0.198530344070843,"NSUN3"
"4327",0.517844864365536,"DOCK1"
"4328",0.114213420600128,"SERP1"
"4329",0.303986301225265,"C2orf61"
"4331",0.136528949313179,"ANKRD40"
"4333",0.201978678140075,"AC104809.3"
"4335",0.0939987876860267,"ZNF548"
"4336",0.505326682525995,"CCDC110"
"4338",0.289356546340699,"LARP7"
"4341",0.083347747629519,"DDX39B"
"4342",0.403249315458762,"JARID2"
"4343",0.270043725846083,"DKK1"
"4345",0.00359427683777547,"FASTK"
"4348",0.012269476318771,"CDC123"
"4349",0.377355323934017,"CTB-54O9.9"
"4351",0.0862624554253753,"RNF20"
"4353",0.117383405795527,"GART"
"4357",0.284572166564999,"DNAJB1"
"4360",0.164856325863418,"TRAPPC1"
"4361",0.161335876915565,"C1orf52"
"4365",0.206524265460256,"STX2"
"4366",0.228953042903848,"GALNT10"
"4371",0.568531910056487,"SLC35C1"
"4372",0.103512474418473,"CNNM1"
"4375",0.581419685867036,"ZWINT"
"4376",0.385413696714603,"TTLL1"
"4377",0.472652031676918,"RNF215"
"4379",0.477631651973132,"NBPF16"
"4380",0.528886262005443,"ASUN"
"4381",0.0173903111206268,"URGCP"
"4382",0.282135272455543,"CASC1"
"4385",0.108792059525019,"TMEM179B"
"4388",0.426237523845472,"NDUFB6"
"4389",0.474824487114503,"ERVW-1"
"4390",0.0262838743040108,"SRGAP1"
"4391",0.312412827472103,"RAD21"
"4392",0.257877408287285,"CUL4A"
"4394",0.398089289019078,"HTT"
"4396",0.183432489244405,"PDE5A"
"4399",0.107446364702874,"TRMT61B"
"4402",0.459108627642768,"YDJC"
"4404",0.0180473407288897,"ORMDL1"
"4405",0.27972143324947,"C5orf22"
"4406",0.252479672977691,"TMEM248"
"4407",0.175926371629503,"SLC9A3R2"
"4408",0.38883197692383,"C4orf29"
"4409",0.396501265571247,"UPF1"
"4410",0.168370826625544,"STAU1"
"4411",0.0817434308688441,"U2AF1L4"
"4413",0.200197986594688,"PAIP2"
"4415",0.185222182321407,"PHF23"
"4417",0.492647202841309,"HAUS6"
"4418",0.0479627977460888,"FKSG52"
"4419",0.0312343318459991,"COA1"
"4420",0.379419855254026,"AGPAT5"
"4421",0.217999990658308,"CCDC43"
"4425",0.351297557970176,"ARL13A"
"4428",0.221650512650035,"ADAM32"
"4429",0.39256825148607,"RPL27"
"4431",0.0604189633946408,"CCNT2"
"4434",0.0840564716802703,"NUDT22"
"4438",0.194344281870107,"NENF"
"4440",0.559530751457206,"TMEM258"
"4442",0.275998059859781,"PLCXD1"
"4445",0.157186868574487,"TRIM39-RPP21"
"4446",0.328984495552944,"DLEU2L"
"4447",0.00934410516766704,"ATMIN"
"4448",0.191498909953239,"WDFY3"
"4450",0.469999370115225,"ANKRD52"
"4451",0.221742373538598,"TXNDC11"
"4452",0.0968008523732546,"FUNDC1"
"4453",0.00799030079597074,"FHL2"
"4454",0.226445114213451,"KPNA2"
"4456",0.496309936359776,"SERF1B"
"4457",0.116400546452914,"RCHY1"
"4458",0.109228650635519,"LIMK2"
"4459",0.0444152816308758,"SRCAP"
"4461",0.118815255156791,"ADRA1A"
"4462",0.390653760382321,"ZNF568"
"4464",0.135742107230804,"USP36"
"4466",0.511231207109347,"HOOK2"
"4467",0.379145362336281,"CRB1"
"4468",0.141854042571852,"UBFD1"
"4469",0.123956625753372,"RFK"
"4470",0.453147210146099,"VPS36"
"4474",0.119293194733951,"REV3L"
"4475",0.0966305371086271,"AP3D1"
"4476",0.429179181659386,"RGS3"
"4477",0.148561086390231,"BCAR1"
"4479",0.251184912475727,"ELK1"
"4480",0.275157447835765,"LRRC58"
"4481",0.252971021425651,"SNRNP200"
"4483",0.162313859554817,"ZNF440"
"4485",0.302542602099368,"HGS"
"4487",0.110019549686037,"ATG3"
"4488",0.266418024424359,"RNF34"
"4489",0.41809072892258,"ERCC6-PGBD3"
"4491",0.270696331427485,"C8orf44"
"4492",0.0441811923649542,"CLCN2"
"4493",0.262309296510695,"MRPL24"
"4494",0.0466580779660983,"ANKRD49"
"4495",0.35146875089328,"PTCD2"
"4496",0.42941805921916,"CHKA"
"4500",0.0167891563909226,"SLC25A24"
"4501",0.0615160970489814,"KDM3B"
"4502",0.0989910514590875,"STX7"
"4503",0.445390827691277,"TPM3"
"4504",0.318306762307873,"GOLPH3"
"4506",0.244582496316225,"NRBF2"
"4509",0.18245086471187,"FBXO32"
"4514",0.0211437095177676,"FAIM"
"4515",0.420273642837357,"TTC7A"
"4516",0.111742886781299,"PER3"
"4517",0.184456587192899,"SLITRK4"
"4518",0.0899248491899716,"TRAPPC2"
"4519",0.416788825760211,"KDSR"
"4520",0.51935241489377,"SIK3"
"4521",0.200069853889575,"FUS"
"4522",0.136332279654638,"RABIF"
"4523",0.0638902287368772,"AGAP9"
"4526",0.364267893603448,"MCM9"
"4527",0.194994171388211,"CBFA2T2"
"4528",0.087222336308141,"UTP11L"
"4529",0.20120491152743,"RPS6KA1"
"4532",0.431788330131016,"CDCA4"
"4533",0.144561783530825,"WDR82"
"4535",0.479935821360696,"AMPD1"
"4537",0.140973009309965,"PTDSS2"
"4539",0.186991012866674,"DROSHA"
"4541",0.495854811718655,"EPHB4"
"4542",0.352555837099698,"GPR3"
"4543",0.243610126417255,"RFTN2"
"4545",0.303727215241482,"NOL4"
"4548",0.0502231375624262,"EIF4ENIF1"
"4549",0.4996670057347,"RPL39L"
"4551",0.477593693682961,"AKT2"
"4552",0.154533689206698,"SPNS3"
"4553",0.387827221930746,"ZNF621"
"4557",0.25169482668184,"MX1"
"4559",0.00851970455348905,"EPS8L2"
"4561",0.140042754109228,"EFEMP1"
"4563",0.0838860775255714,"SMIM7"
"4564",0.298482266706829,"SCRN3"
"4566",0.0884445445691853,"RNH1"
"4567",0.275691325387318,"CCDC62"
"4570",0.0391635656178799,"HPN"
"4571",0.575859393009559,"ZNF384"
"4573",0.516049555275567,"LRRC28"
"4574",0.340862977580175,"FAM110D"
"4577",0.291097180481565,"SNX11"
"4580",0.115504807848316,"PAIP1"
"4582",0.568535577875483,"ZNF664"
"4583",0.108470409577412,"COL4A3BP"
"4584",0.18226147610218,"ZNF605"
"4586",0.134431632880517,"IFT81"
"4587",0.349222836240474,"FOXN2"
"4588",0.377210646642611,"CDKN1B"
"4589",0.37307919972833,"ANKMY1"
"4592",0.11501101808097,"C7orf13"
"4593",0.331761794705059,"TARS"
"4595",0.384046594103125,"LAMB2"
"4596",0.350972924469941,"XG"
"4597",0.120721128578445,"UBE2F"
"4598",0.190411379244855,"ZNF527"
"4600",0.456690609947268,"AGAP8"
"4601",0.580169741941492,"CCDC126"
"4602",0.0852285776433419,"FAM73A"
"4603",0.310790779795708,"CLUH"
"4604",0.331207142414742,"IRF2"
"4605",0.490734070942299,"PPP1R15A"
"4607",0.257485621200271,"ZC3H18"
"4609",0.477481351302645,"SNRPA"
"4613",0.326617418125473,"CNDP1"
"4616",0.497354657981131,"EXTL2"
"4617",0.01056223100524,"SMAD7"
"4619",0.0873949750019474,"TVP23B"
"4620",0.0901182134461864,"NFXL1"
"4621",0.10169001498803,"PKNOX1"
"4625",0.00138522607459279,"ADIPOR2"
"4626",0.149617793968683,"OTUD3"
"4627",0.406474463295353,"SESN2"
"4628",0.0562201736321981,"AKAP7"
"4629",0.138868577300761,"NOTCH2"
"4632",0.0692166137023289,"PDCD7"
"4635",0.518964373824664,"LYRM2"
"4637",0.24073316952852,"HR"
"4638",0.323441080209182,"XPO6"
"4639",0.27021514550754,"IQCB1"
"4640",0.193596142402072,"BBS4"
"4642",0.165010572804533,"ATG4A"
"4643",0.207102938020325,"CYB561D1"
"4647",0.122646591876178,"METTL13"
"4648",0.133773215774639,"ARHGAP21"
"4649",0.0491216326182133,"XRCC6"
"4650",0.469648578164508,"ARRDC1"
"4652",0.0964097976382625,"GTF2IRD2"
"4653",0.118122179871304,"PGBD1"
"4655",0.148899363391557,"TCEB1"
"4659",0.527967439194041,"LAMA1"
"4661",0.464194398214069,"TCF3"
"4663",0.341137725940653,"PKDREJ"
"4664",0.377629820298644,"ACSM2A"
"4665",0.327533178100495,"MRS2"
"4666",0.12628257843517,"CCNJL"
"4667",0.169891788241858,"TRIM35"
"4669",0.0579588219402396,"SAPCD1"
"4672",0.0605633518154001,"HNRNPF"
"4673",0.449339092223179,"LRRC56"
"4674",0.0703655229359921,"RHEB"
"4676",0.421586750186654,"AC026703.1"
"4677",0.513266221473661,"ARHGAP1"
"4678",0.22228867805077,"VPS26A"
"4680",0.14134290265187,"SEP15"
"4681",0.220160634181614,"ZBTB8OS"
"4683",0.0671300200093778,"UNK"
"4685",0.263457979249907,"LIMS2"
"4686",0.388185982131234,"GALNT15"
"4687",0.253517077621098,"BAMBI"
"4688",0.00600562364479096,"AGFG1"
"4689",0.31074318630959,"DCBLD2"
"4690",0.308748096543212,"C17orf49"
"4691",0.229702487947679,"MBTPS2"
"4693",0.163003738480583,"PHKG2"
"4694",0.039437851968124,"PSMA3"
"4696",0.0482056324692941,"SNAPIN"
"4698",0.351430199011705,"STAU2"
"4705",0.33553704282379,"FAM27E2"
"4706",0.482594267445583,"UBA5"
"4707",0.381722338005464,"FRG1B"
"4708",0.53615186017636,"SERINC5"
"4711",0.376817806626259,"CRIP3"
"4712",0.251349844086866,"ADAMTS1"
"4713",0.346000475923706,"TCEAL1"
"4714",0.060813913157884,"ZNF124"
"4715",0.210526870666222,"INTS4"
"4719",0.208356292655688,"GIGYF2"
"4721",0.228186392684743,"RRAGD"
"4723",0.28394382681778,"CHIC1"
"4724",0.553359411557606,"MCUR1"
"4726",0.0471865714568063,"ZNF607"
"4728",0.0462660733599076,"ADCK3"
"4729",0.531475528907047,"MRTO4"
"4730",0.391845625990792,"USF2"
"4731",0.24304344615436,"COG1"
"4732",0.0876665738691473,"HELZ"
"4733",0.556693085813892,"RP13-996F3.5"
"4734",0.15176952385656,"C6orf62"
"4739",0.430770085381408,"RP11-529K1.3"
"4740",0.578296181043793,"CHCHD10"
"4741",0.418675298850827,"CD58"
"4742",0.166040348910013,"FBXO16"
"4744",0.360182906988031,"FBXO4"
"4745",0.238268652632509,"QTRTD1"
"4746",0.226641333916598,"TOMM40"
"4747",0.379722836591163,"HINFP"
"4748",0.0768443581609413,"FHAD1"
"4750",0.166074837198117,"TMX1"
"4751",0.148106016358752,"PI15"
"4753",0.349634600606633,"XPNPEP1"
"4754",0.509387369679098,"NDUFAF4"
"4756",0.149221419527599,"PCYT1A"
"4759",0.180138358459143,"ZMYM6NB"
"4760",0.294988866641288,"DDX28"
"4761",0.343052091986957,"CCDC88C"
"4762",0.0431160570205158,"SF1"
"4764",0.189520605544017,"OSBPL1A"
"4765",0.512280384178268,"PRKCE"
"4766",0.137347708910518,"POLDIP3"
"4771",0.53598745789476,"ALPK3"
"4772",0.130467626328171,"KRT19"
"4773",0.0859344874346979,"MLLT11"
"4774",0.0896507184325408,"UBE2N"
"4775",0.0418961963117557,"FAM21C"
"4776",0.236728721306152,"MYO18A"
"4778",0.150414947937701,"EWSR1"
"4781",0.382725619893456,"PSPC1"
"4783",0.0626035587063427,"BRD2"
"4786",0.49877220566608,"COX6A2"
"4791",0.212315742146917,"NRIP1"
"4793",0.102748202328414,"ZNF576"
"4800",0.168234153675583,"RGS4"
"4801",0.154110367422959,"RHOT2"
"4802",0.0139760075230964,"PEG10"
"4806",0.566505156138529,"SNX7"
"4807",0.0205189379153961,"RPS6KC1"
"4809",0.203273578350897,"ZNF805"
"4810",0.140786153543727,"ARHGEF11"
"4811",0.473671373421924,"GRINA"
"4812",0.213474714628797,"CYB5R4"
"4813",0.382994265966944,"SYNE3"
"4814",0.460627498478534,"OS9"
"4818",0.0459426302042498,"NAE1"
"4821",0.472014980773571,"TGS1"
"4824",0.375805255143047,"FAM151B"
"4825",0.301545308871305,"FAM27B"
"4828",0.310583247345422,"CARS2"
